station,title,放送時間,starts_at,ends_at,wday,cast,email,hp,memo,image,on_air_wday_id,timeframe
ニッポン放送,RoseliaのRADIO SHOUT！,20時20分～20時50分,20:20,20:50,1,Roselia、吉田尚記アナウンサー,bdp@1242.com,https://www.1242.com/bang_dream/,"「BanG Dream!」プロジェクトの3番組がニッポン放送にて放送中！
2020年1月からは「RoseliaのRADIO SHOUT！」がスタート！ キャラクターとリアルライブがリンクする、次世代ガールズバンドプロジェクト「BanG Dream! (バンドリ！)」から生まれたバンド、Roseliaのメンバーでお届けする番組です。
メンバー達の日常やライブ・イベントの情報や裏話など、盛りだくさんでお届けします！",118,1,5
ニッポン放送,すとぷりのStop Listen!,20時20分～20時50分,20:20,20:50,2,すとぷり,stpr@1242.com,https://www.1242.com/stpr/,"人気動画配信ユニット「すとろべりーぷりんす」こと「すとぷり」がお届けするレギュラーラジオ番組！
メンバーのゆるーいトークや、あーでもないこーでもないトークが聴けたり。。。
コーナーなどもやっちゃう30分！
",128,2,5
ニッポン放送,土屋礼央 SOUND RING,20時20分～20時50分,20:20,20:50,3,土屋礼央,ring@1242.com,https://www.1242.com/soundring/,"音楽で夢を叶えたいあなたをバックアップする番組「MUSIC PLANET プレゼンツ 土屋礼央 SOUND RING」
毎週、第一線で活躍しているアーティストをゲストにお迎えして土屋礼央がインタビュー。これまでの道のりや音楽とリンクしたきっかけを紐解いていきます。
",25,3,5
ニッポン放送,ガクのネ「戦國ロックラジオ　天歌奏論」,20時30分～20時50分,20:30,20:50,5,冨田明宏、水島精二,gakunone@1242.com,https://www.1242.com/gakunone/,"様々なカルチャーをマンスリーでお送りするプログラム。
1月は、「天歌奏流 美濃動乱編 -壱-」の発売を記念して、「天歌奏流」の魅力に迫るラジオ番組をお届けします。
番組パーソナリティには本プロジェクトのサウンドプロデューサー「冨田明宏」と総監督「水島精二」が担当。さらに作品に出演する声優陣をゲストに迎えトークを繰り広げます。",51,5,5
ニッポン放送,玉城ティナとある世界,20時30分～20時50分,20:30,20:50,0,玉城ティナ,tina@1242.com,https://www.1242.com/tina/,"この番組は、世の中のあらゆる 「狭く」 も 「新しい」 コミュニティを提案し、番組を通して、「玉城ティナ」が 再発見していくプログラムです！
毎週登場するコミュニティ、「◯◯倶楽部」「◯◯の集い」「◯◯サークル」などは、存在するかもしれない！架空の世界かもしれない！？
そんな「玉城ティナ」と「ある世界」を紹介します。",103,7,5
ニッポン放送,西川貴教のちょこっとナイトニッポン！,20時50分～21時00分,20:50,21:00,4,西川貴教,nishikawa@allnightnippon.com,https://www.allnightnippon.com/nishikawa/,西川貴教が「ちょこっと」ですが、毎日しゃべってます！,26,13,5
ニッポン放送,刀剣乱舞2.5ラジオ,20時50分～21時10分,20:50,21:10,0,ミュージカル『刀剣乱舞』＆舞台『刀剣乱舞』刀剣男士キャスト,touken2_5@allnightnippon.com,https://www.allnightnippon.com/touken2_5/,"今、最も注目のコンテンツとして、原案のゲームはもちろん、ミュージカル、舞台、アニメ、実写映画と様々なメディアミックスでファンを魅了する『刀剣乱舞』。
2018年4月から放送を開始したミュージカル『刀剣乱舞』の刀剣男士キャストが出演する冠レギュラー地上波ラジオ番組『ミュージカル刀剣乱舞ラジオ』。2019年4月からは、さらに舞台『刀剣乱舞』キャストも加わり、月替わりでパーソナリティを担当する『刀剣乱舞2.5ラジオ』にパワーアップ！
偶数月を『刀ミュ』刀剣男士キャストが、奇数月を『刀ステ』刀剣男士キャストが月替わりでパーソナリティを担当していきます。",104,7,5
ニッポン放送,銀シャリのほくほくマネーラジオ,21時00分～21時30分,21:00,21:30,4,銀シャリ（鰻和弘、橋本直）,money@1242.com,https://www.1242.com/gaitame/,"お笑いコンビ・銀シャリが“おカネとの新しいお付き合いの仕方”をリスナーさんと一緒に、基本的にはユル～く、時には深く考えていき
ゆくゆくは「ほくほく」の美味しい銀シャリ のように懐を「ホクホク」させようというラジオです！
",197,4,5
ニッポン放送,劇団EXILEのREPROFILE,21時00分～21時30分,21:00,21:30,5,劇団EXILE：小野塚勇人＆八木将康、アシスタント：荘口彰久,rp@1242.com,https://www.allnightnippon.com/reprofile/,劇団EXILEのメンバーがランダムに登場。進行役の荘口彰久と共に、巷で話題の様々なキーワードや、リスナーからの質問などから、メンバーの“男の本音”を引き出していきます。,52,5,5
ニッポン放送,KEN RADIO,21時00分～21時30分,21:00,21:30,6,　,ken@1242.com,https://www.1242.com/ken/,"ニッポン放送開局65周年、芸能プロダクション「研音」創立40周年を記念して半年間の期間限定でお届けするスペシャルな番組。
研音所属の豪華、俳優・女優・タレントがマイクの前からあなたにお届けします。",72,6,5
ニッポン放送,ソードアート・オンエアー,21時00分～21時30分,21:00,21:30,2,松岡禎丞、吉田尚記アナウンサー,sao@1242.com,https://www.1242.com/sao/,"大人気アニメ「ソードアート・オンライン」シリーズのラジオ番組「ソードアート・オンエアー」が遂に地上波ラジオに進出！
パーソナリティを務めるのは、主人公“キリト”役の声優・松岡禎丞。進行アシスタントは、ラジオ界随一のアニメ好き・吉田尚記アナウンサーが担当します。
『ソードアート・オンライン アリシゼーション War of Underworld』の最新情報はもちろん、声優・松岡禎丞の魅力をたっぷりとお届けしていきます。
",129,2,5
ニッポン放送,KIREI NOTE Lounge,21時00分～21時30分,21:00,21:30,3,高橋愛,kirei@obc1314.com,,,27,3,5
ニッポン放送,MANKAI STAGE『A3!』ラジオ,21時10分～21時30分,21:10,21:30,0,情報なし,msa3@allnightnippon.com,https://www.allnightnippon.com/msa3/,"ダウンロード数が550万を超えるイケメン役者育成ゲーム『A3!（エースリー）』。今話題の、大人気作品を舞台化したMANKAI STAGE『A3!』がこの秋から地上波ラジオ番組をニッポン放送でスタート！！
『エーステ』初の冠レギュラー地上波ラジオ番組「MANKAI STAGE『A3!』ラジオ」には、舞台で役者を演じる人気俳優たちが週替わりでメインパーソナリティとして登場します。",105,7,5
ニッポン放送,政井マヤ 世界ぐるっとカフェトーク,21時30分～21時50分,21:30,21:50,4,政井マヤ・丸山健太郎,maya@1242.com,,,227,4,5
ニッポン放送,OBP☆ただいま進化中！,21時30分～21時50分,21:30,21:50,5,OBP,obp@allnightnippon.com,https://www.allnightnippon.com/obp/,"『みんなの力を合わせれは、もっともっと進化てきる♪』 という思いから生まれたOBP♪
メンハーそれそれ夢に向かって、たたいま進化中!! 
可愛い! カッコイイ! 笑いも取れてこその進化系アイドル♪
そんなOBPの""今""をお届けする20分♪
皆さんの成長中！進化中なことも応援します！！
",53,5,5
ニッポン放送,山崎育三郎のI AM 1936,21時30分～22時00分,21:30,22:00,6,山崎育三郎,1936@1242.com,https://www.1242.com/radio/ikusaburo/,,73,6,5
ニッポン放送,浦井健治のDressing Room,21時30分～22時00分,21:30,22:00,0,浦井健治,urai@1242.com,https://www.1242.com/urai/,浦井健治の新番組が、2018年4月8日（日）にスタート！音楽の話や舞台の話、趣味の話など、色々とお話ししちゃいます！,106,7,5
ニッポン放送,阿部亮のNGO世界一周！,21時30分～21時50分,21:30,21:50,1,阿部亮,aberyo@1242.com,https://www.1242.com/radio/aberyo/,,120,1,5
ニッポン放送,GENERATIONS 小森隼のGood Laugh and Sleep,21時30分～21時50分,21:30,21:50,2,小森隼 (GENERATIONS from EXILE TRIBE),sleep@1242.com,https://www.1242.com/komori_sleep/,"パーソナリティのGENERATIONS小森隼とゆかりのあるゲストを迎え、パフォーマーとしての話やゲストとのパーソナルなフリートーク。
そして毎日の生活に欠かせない”睡眠”や”リラックス”などについても語ります！",130,2,5
ニッポン放送,龍 真咲のMOONLIGHT PARTY,21時30分～21時50分,21:30,21:50,3,龍 真咲,masaki@1242.com,https://www.1242.com/masaki/,"半年ぶりに、ニッポン放送に龍真咲が帰ってきました！
番組タイトルは『龍真咲のMOONLIGHT PARTY』
水曜日の夜は、龍真咲と月夜の下でラジオを聞きながらパーティーを！ ",28,3,5
ニッポン放送,スポーツ伝説,21時50分～21時57分,21:50,21:57,4,滝本沙奈,sd@1242.com,https://www.1242.com/sports/,,29,13,5
ニッポン放送,看板娘ホッピー・ミーナのHOPPY HAPPY BAR,21時57分～22時00分,21:57,22:00,4,情報なし,hoppy@1242.com,https://www.1242.com/hoppy/,,30,13,5
ニッポン放送,オールナイトニッポン MUSIC10,22時00分～0時00分,22:00,0:00,4,森山良子、名取裕子、鈴木杏樹、渡辺満里奈,10@1242.com,https://www.allnightnippon.com/music10/,,31,11,5
ニッポン放送,鈴木亮平 Going Up,22時00分～22時30分,22:00,22:30,6,鈴木亮平,go@1242.com,https://www.1242.com/radio/goingup/,,74,6,5
ニッポン放送,ももいろクローバーＺ　ももクロくらぶxoxo,22時00分～22時30分,22:00,22:30,0,ももいろクローバーZ,momoclo@allnightnippon.com,https://www.allnightnippon.com/momoclo/,ステージ上でもステージ外でも次に何が起きるか全くわからず、ひとたび見れば一瞬たりとも目を離すことができない最強のパフォーマンスグループとして、業界問わず、今や人気は加速度的に上昇し続けているももいろクローバーZのレギュラー番組!!,107,7,5
ニッポン放送,藤ヶ谷太輔 Peaceful Days,22時30分～23時00分,22:30,23:00,6,藤ヶ谷太輔,gaya@1242.com,https://www.1242.com/gaya/,"藤ヶ谷太輔にとって、初のソロレギュラーラジオ番組。
新旧問わず素敵な音楽と、藤ヶ谷のソロトークで綴ります。
頑張る人たちがホッとできるようなひと時をお届け。リスナーに元気を与える存在を目指して毎週お届けします。
",75,6,5
ニッポン放送,高橋みなみと朝井リョウ ヨブンのこと,22時30分～23時00分,22:30,23:00,0,高橋みなみ、朝井リョウ,yobun@1242.com,https://www.allnightnippon.com/yobunnokoto/,「余聞（ヨブン）」・・・「本筋とは離れた話」、「聞き漏らしていた話」、「こぼれ話」、「余話」。この番組は、高橋みなみ・朝井リョウの普段はなかなか聞くことのできない“こぼれ話”をお届けする30分である。,108,7,5
ニッポン放送,#みちょパラ,23時00分～23時30分,23:00,23:30,0,池田美優,michopa@1242.com,https://www.1242.com/michopa/,"みちょぱこと池田美優が、最新トレンド情報はもちろん、女子は共感・男子はタメなるお話どんどんしていきます！
 明日から学校の人も会社の人も、憂鬱な気分を吹き飛ばして元気に！
みなさんからのメールお待ちしています。お悩み、日々の出来事、みちょぱに言いたいことや聞きたいこと、なんでも大丈夫です。
「 michopa@1242.com」まで送ってください。Twitterは「 #みちょパラ」でどんどんつぶやいてください！",109,7,5
ニッポン放送,オールナイトニッポンサタデースペシャル 大倉くんと高橋くん,23時30分～1時00分,23:30,1:00,6,大倉忠義(関ジャニ∞)、高橋優,ot@allnightnippon.com,https://www.allnightnippon.com/okura_takahashi/,,77,6,5
ニッポン放送,欅坂46 こちら有楽町星空放送局,23時30分～0時00分,23:30,0:00,0,メインパーソナリティー尾関梨香(欅坂46),keyaki@allnightnippon.com,https://www.allnightnippon.com/keyaki/,"週替わりで登場するまったりでゆったりなメンバーと“自販機に投入した100円が返ってこない系メインパーソナリティー”尾関梨香が、ユルく、時にエモく、たまにはエキセントリックに、基本的にはワッハッハッ！ラジオは楽しいな～！…というテンションでマイクの前に座ってお喋りする30分。ながーい番組名は「こち星（ほし）」と省略してOKです！
",110,7,5
ニッポン放送,ミューコミプラス,0時00分～0時58分,0:00,0:58,4,吉田尚記（ニッポン放送アナウンサー） 月曜アシスタント：西井万理那（ZOC）,mc@allnightnippon.com,https://www.allnightnippon.com/mcplus/,,32,11,1
ニッポン放送,三代目 J SOUL BROTHERS 山下健二郎のZERO BASE,0時00分～1時00分,0:00,1:00,5,三代目 J SOUL BROTHERS 山下健二郎,yk@allnightnippon.com,https://www.allnightnippon.com/ykzb/,"2015年4月から2019年3月まで「オールナイトニッポン」を担当。2019年4月、時間帯が変わり「三代目 J SOUL BROTHERS 山下健二郎のZERO BASE」として番組スタート。三代目としての活動についてはもちろん、山下健二郎本人が持つ多彩な趣味についても熱く語る番組。その他にも様々なジャンルのゲストを番組にお招きしてお話を伺うことも。
",198,5,1
ニッポン放送,AKB48 2029ラジオ～10年後の君へ,0時00分～0時30分,0:00,0:30,0,メインパーソナリティ：向井地美音(AKB48グループ総監督)★スペシャルアドバイザー：カズレーザー(メイプル超合金),akb@allnightnippon.com,,,111,7,1
ニッポン放送,神田莉緒香のKANDAFUL RADIO,0時30分～0時50分,0:30,0:50,0,神田莉緒香,kandari@allnightnippon.com,https://www.allnightnippon.com/kandaful/,27歳のシンガーソングライター・神田莉緒香が、喋ったり、叫んだり、笑ったり、歌ったり、ゲストをよんだり、大事なところでかんだり、なんだかんだするラジオ番組です。,254,7,1
ニッポン放送,週刊 なるほど！ニッポン,0時50分～1時00分,0:50,1:00,0,立川晴の輔,hare@1242.com,https://www.1242.com/harenosuke/,"全国津々浦々、ニッポンには1,700以上の市町村があります。そしてその市町村の数と同じだけ、その「まち」ならではの伝統料理や新グルメ、地域を熱くし情を厚くするお祭りに、インスタでも話題になるスポットがあります。そんな各地の気になる情報を独自に調査し、全国38局ネットでお届けするプログラムです。
",113,7,1
ニッポン放送,ミュージック・パーティー,0時58分～1時00分,0:58,1:00,4,熊谷実帆（ニッポン放送アナウンサー）,musicparty@allnightnippon.com,,,33,11,1
ニッポン放送,ナインティナイン岡村隆史のオールナイトニッポン,1時00分～27時00分,1:00,3:00:00,4,岡村隆史(ナインティナイン),okamura@allnightnippon.com,https://www.allnightnippon.com/okamura/,岡村隆史のオールナイトニッポンは、皆さんからのおハガキが頼りです。ハガキ職人のあなたから渾身のネタハガキお待ちしております！ラジオならではの岡村隆史のトークも楽しんでください！,233,4,1
ニッポン放送,三四郎のオールナイトニッポン,1時00分～27時00分,1:00,3:00:00,5,三四郎(小宮浩信/相田周二),346@allnightnippon.com,https://www.allnightnippon.com/sanshiro/,大ブレイク中のお笑いコンビ三四郎が金曜の深夜に大はしゃぎ! おもしろナイトにカモン！カモン!! みんなでワイワイ騒ごうぜ！,56,5,1
ニッポン放送,オードリーのオールナイトニッポン,1時00分～27時00分,1:00,3:00:00,6,オードリー(若林正恭/春日俊彰),kw@allnightnippon.com,https://www.allnightnippon.com/kw/,,78,6,1
ニッポン放送,max matsuura 仕事が遊びで遊びが仕事,1時00分～1時30分,1:00,1:30,0,max matsuura,max@allnightnippon.com,https://www.allnightnippon.com/max/,"月曜の早朝、日本一早くオープンする、日本一ガラス張りの会長室。
それが、エイベックスの創業者であるあり、代表取締役会長CEOである
松浦勝人こと、max matsuuraがお送りする番組。
『max matsuura仕事が遊びで遊びが仕事』。",114,7,1
ニッポン放送,菅田将暉のオールナイトニッポン,1時00分～27時00分,1:00,3:00:00,1,菅田将暉,suda@allnightnippon.com,https://www.allnightnippon.com/suda/,"俳優・菅田将暉が、パーソナリティを担当する番組。3年目に突入し、これまで以上に「素」をさらけ出して、毎週ラジオの前のあなたに「声」を届けています。ラジオの前のアナタから、メールを送っていただくコーナー企画も実施中！
みんなで一緒に番組を作っていきましょう！",123,1,1
ニッポン放送,星野源のオールナイトニッポン,1時00分～27時00分,1:00,3:00:00,2,星野源,gen@allnightnippon.com,https://www.allnightnippon.com/hoshinogen/,,133,2,1
ニッポン放送,乃木坂46のオールナイトニッポン,1時00分～27時00分,1:00,3:00:00,3,メインパーソナリティー：新内眞衣（乃木坂46）,nogizaka@allnightnippon.com,https://www.allnightnippon.com/nogizaka46/,"アイドルグループ乃木坂46が毎週水曜日の「オールナイトニッポン」を担当。
パーソナリティはメンバー最年長で、最近の楽しみは地元の友達が産んだ赤ちゃんの写真や動画見ること！という新内眞衣！
「令和」になっても「平成」ネタをふんだんに盛り込んだ生放送！！どうぞラジオ・radikoでお聴きください。
",34,3,1
ニッポン放送,King Gnu井口理のオールナイトニッポン0(ZERO),3時00分～4時30分,3:00,4:30,4,井口理（King Gnu）,kg@allnightnippon.com,https://www.allnightnippon.com/kg/,「KingGnu」のボーカルキーボード井口理が、毎週木曜日の深夜3時のオールナイトニッポン0を担当！ とっても良い声で、とってもおもしろラジオをお届けします！,234,4,1
ニッポン放送,霜降り明星のオールナイトニッポン0(ZERO),3時00分～5時00分,3:00,5:00,5,霜降り明星(せいや/粗品),ss@allnightnippon.com,https://www.allnightnippon.com/shimofuri/,アグネス・チャンが好きなせいや（短パン）と実家が焼肉屋さんの粗品（野党！）。見た目はデコボコ息はピッタリ。仲良しコンビ「霜降り明星」がビッグシティ東京で感じた事を語り、紡ぎ、一本の糸にし、それでセーターを編んでいくぽかぽかラジオ！,57,5,1
ニッポン放送,AKIのオールナイトニッポン0(ZERO),3時00分～4時30分,3:00,4:30,6,AKI,estars@allnightnippon.com,https://www.allnightnippon.com/aki/,"スペシャルなパーソナリティが週替わりで担当している土曜日の「オールナイトニッポン0（ZERO）」。
月一プログラムとして、先日のアジア大会で公開競技となり、今後のオリンピックでも採用が検討されるなど、今 最も注目を集める『eスポーツ』にスポットを当てた番組がスタート！
パーソナリティを務めるのは様々なイベントでMCを担当し、自身も『eスポーツ』ゲームをこよなく愛するAKI。 レギュラーコメンテーターのゴールデンボンバー・歌広場淳とともに『eスポーツ』に関するニュースや最新情報を続々発信していきます！
番組ではアナタからの「eスポーツに関する質問」を募集中！メールでバシバシ送ってください！",79,6,1
ニッポン放送,伊藤健太郎のオールナイトニッポン0(ZERO),3時00分～4時30分,3:00,4:30,1,伊藤健太郎,kentaro@allnightnippon.com,https://www.allnightnippon.com/kentaro/,月イチレギュラーだった「健太郎のオールナイトニッポンゼロ」が、週イチとなり番組タイトルに名字をつけてリスタート！ 番組でオンエアする楽曲は、伊藤健太郎自らが選曲。アナログプレーヤーで自らの手でレコードを再生することもあります。若さがみなぎっていてチカラ強いけど、どこか抜けてて微笑ましい！ そんな伊藤健太郎のオールナイトニッポンゼロ、ラジオのオンエアを楽しむもよし、radikoのタイムフリーで楽しむもよし！ ミックスチャンネルの動画配信で、スタジオの様子をご覧いただいてもOKです。,124,1,1
ニッポン放送,Creepy Nutsのオールナイトニッポン0(ZERO),3時00分～4時30分,3:00,4:30,2,Creepy Nuts（R-指定、DJ松永）,cn@allnightnippon.com,https://www.allnightnippon.com/creepynuts/,火曜日のオールナイトニッポン0は、1MC・1DJユニット「Creepy Nuts」が担当！MCバトル日本3連覇のラッパー“R-指定”とDJバトル世界一のDJ、“DJ松永”の二人によるHIP-HOPラジオ！フロア同様、深夜ラジオ界を爆アゲさせます！,134,2,1
ニッポン放送,佐久間宣行のオールナイトニッポン0(ZERO),3時00分～4時30分,3:00,4:30,3,佐久間宣行(TV東京・プロデューサー),sakuma@allnightnippon.com,https://www.allnightnippon.com/sakuma/,テレビ東京のプロデューサー佐久間宣行が、ニッポン放送の「オールナイトニッポン0」に挑戦！ 会社員のテレビマン、43歳で既婚者、中1の娘がいる普通のおじさんが、一生懸命しゃべります。最年長パーソナリティがお送りする「テレビ東京×ニッポン放送・メディアミックス ラジオ番組」です,35,3,1
ニッポン放送,上柳昌彦 あさぼらけ,4時30分～5時00分,4:30,5:00,1,上柳昌彦,ue@1242.com,https://www.1242.com/asaborake/,"あさぼらけ…朝、ほのぼのと明るくなるころ。
この番組では、そんなあさぼらけの時間に、上柳昌彦アナウンサーがアクティブシニアに向けた新鮮な情報をたっぷりとお届けしていきます。
メールアドレス：ue@1242.com",36,11,1
TBSラジオ,生島ヒロシのおはよう定食・一直線,5時00分～6時30分,5:00,6:30,4,生島ヒロシ,ohayou@tbs.co.jp,https://www.tbsradio.jp/ohayou/,「聴くスポーツ新聞」それがこの番組です。ニュース、スポーツ、そして健康、シニアライフ、介護などをキーワードに生島ヒロシがわかりやすく、元気にお伝えしていきます。,248,13,2
TBSラジオ,Fine music（2）,5時00分～5時50分,5:00,5:50,0,駒田健吾（TBSアナウンサー）,f-music@tbs.co.jp,,,236,7,2
TBSラジオ,アクティブオーガニック「Be」presents 「Be Style」,5時30分～6時00分,5:30,6:00,6,菊池亜希子,be@tbs.co.jp,,,253,6,2
TBSラジオ,相川圭子 幸せへのメッセージ,5時50分～6時00分,5:50,6:00,0,相川圭子,aik@tbs.co.jp,,,253,7,2
TBSラジオ,土曜朝6時 木梨の会。,6時00分～7時00分,6:00,7:00,6,木梨憲武,kinashi@tbs.co.jp,https://www.tbsradio.jp/kinashi/,"週末が始まる土曜の朝に、木梨憲武さんがお送りする明るく元気なトークバラエティ番組！50代になって自身もすっかり朝型生活になったノリさんが生放送。
そして「木梨の会。」ではノリさん主導でいろんな募集かけてます！皆さんの夢／お願い／相談などをぼんやり叶えたり、
叶えなかったり。結果は聴いてのお楽しみ！メッセージお待ちしてます。
アシスタントはTBSアナウンサー、近藤夏子／篠原梨菜／山本里菜の3人が交代で務めます！
「木梨の会。」「木梨の貝。」など木梨憲武さんの情報をまとめたサイトは下記から！
ノリさん情報まとめ",157,6,2
TBSラジオ,山形純菜 プレシャスサンデー (1),6時00分～8時30分,6:00,8:30,0,山形純菜（TBSアナウンサー）　,ps@tbs.co.jp,,,241,7,2
TBSラジオ,森本毅郎・スタンバイ！,6時30分～8時30分,6:30,8:30,4,森本毅郎/遠藤泰子,stand-by@tbs.co.jp,https://www.tbsradio.jp/stand-by/,"首都圏で一番聴かれている朝の情報番組。政治も、経済も、スポーツも、生活情報も。新聞を読まなくても今日のニュースがわかる、自分の視点が持てる！
番組への御意見・ ご感想お待ちしております。
番組放送中はFAXでも受け付けております。
FAX　03-5562-9540
Twitterアカウントは@standby954
ハッシュタグは#TBSスタンバイ",141,13,2
TBSラジオ,蓮見孝之 まとめて！土曜日,7時00分～9時00分,7:00,9:00,6,蓮見孝之（TBSアナウンサー）/北村まあさ,matomete@tbs.co.jp,https://www.tbsradio.jp/matomete/,"新世代のニュースパーソナリティーとして、ＴＢＳラジオの今後を担う蓮見孝之アナウンサー。
30代なりの視点・切り口と、これまでの現場取材経験をひっさげて、幅広い世代のリスナーの皆さんに１週間の話題・出来事を「くだいて」「ほどいて」「まとめて！」お伝えするニュース番組です。
もちろん、スポーツ、お天気、お出かけ情報など、週末の空気もたっぷりお届けします。",135,6,2
TBSラジオ,伊集院光とらじおと（１）,8時30分～10時00分,8:30,10:00,4,伊集院光/新井麻希/竹内香苗/安田美香/柴田理恵/小川知子（TBSアナウンサー）　,ij@tbs.co.jp,https://www.tbsradio.jp/ij/,"伊集院光とお便りと。伊集院光とニュースと。伊集院光とゲストと！
伊集院光が『と』で世の中や暮らしや関心を、明るく、楽しく、愉快につなぐ、情報・トークバラエティー番組。
",246,11,2
TBSラジオ,有馬隼人とらじおと山瀬まみと（１）,8時30分～10時00分,8:30,10:00,5,有馬隼人/山瀬まみ　,ar@tbs.co.jp,,,245,5,2
TBSラジオ,ジャパネットpresents 「今を生きる楽しさ」を！,8時30分～9時00分,8:30,9:00,0,片桐千晶,ima@tbs.co.jp,,,253,7,2
TBSラジオ,土曜ワイドラジオTOKYO ナイツのちゃきちゃき大放送 (1),9時00分～11時00分,9:00,11:00,6,ナイツ/出水麻衣（TBSアナウンサー）　,chaki@tbs.co.jp,https://www.tbsradio.jp/chaki/,新しい土曜ワイドは漫才コンビのナイツがパーソナリティを担当！小さいお子さんからお年寄りまで幅広く受け入れられる、東京漫才の“今”の象徴、ナイツが満を持してTBSラジオに登場します。時事ネタを肴にした漫才さながらのよもやま話、TBSアナウンサーが東京中を走り回る中継リポート、毎週豪華なお客さんにナイツが斬り込むゲストコーナー、リスナー参加の大喜利企画…等々、東京の「今」と「驚き」をぎっちり詰め込む新型バラエティ番組です。,240,6,2
TBSラジオ,山形純菜 プレシャスサンデー (2),9時00分～9時55分,9:00,9:55,0,山形純菜（TBSアナウンサー）　,ps@tbs.co.jp,,,241,7,2
TBSラジオ,伊集院光とらじおと（２）,10時00分～11時00分,10:00,11:00,4,伊集院光/新井麻希/竹内香苗/安田美香/柴田理恵/小川知子（TBSアナウンサー）　,ij@tbs.co.jp,https://www.tbsradio.jp/ij/,"伊集院光とお便りと。伊集院光とニュースと。伊集院光とゲストと！
伊集院光が『と』で世の中や暮らしや関心を、明るく、楽しく、愉快につなぐ、情報・トークバラエティー番組。
",246,11,3
TBSラジオ,有馬隼人とらじおと山瀬まみと（２）,10時00分～11時00分,10:00,11:00,5,有馬隼人/山瀬まみ　,ar@tbs.co.jp,,,245,5,3
TBSラジオ,安住紳一郎の日曜天国,10時00分～11時55分,10:00,11:55,0,安住紳一郎（TBSアナウンサー）/中澤有美子,nichiten@tbs.co.jp,https://www.tbsradio.jp/nichiten/,日曜午前に安住紳一郎がお届け！日曜午前に生放送。皆さんからのメッセージ、お待ちしています。,165,7,3
TBSラジオ,ジェーン・スー 生活は踊る,11時00分～13時00分,11:00,13:00,4,ジェーン・スー/小笠原亘（TBSアナウンサー）/杉山真也（TBSアナウンサー）/小倉弘子（TBSアナウンサー）/蓮見孝之（TBSアナウンサー）/堀井美香（TBSアナウンサー）/　,so@tbs.co.jp,https://www.tbsradio.jp/so/,"日々の天気や街のトレンド、おいしいゴハンに大人の悩み、社会の仕組み・・・1日イチ「へぇ～」なトピックスを。
新進気鋭のコラムニスト、ジェーン・スーが、生活情報や人生の知恵をナイスなミュージックと共に綴ります。
なにせ生活は続いていく。それならせめて、軽やかなステップで。あなたのお昼をちょっと彩る「人情・愛情・生活情報」のラジオ、それが「ジェーン・スー　生活は踊る」です。",250,13,3
TBSラジオ,土曜ワイドラジオTOKYO ナイツのちゃきちゃき大放送 (2),11時00分～13時00分,11:00,13:00,6,ナイツ/出水麻衣（TBSアナウンサー）　,chaki@tbs.co.jp,https://www.tbsradio.jp/chaki/,新しい土曜ワイドは漫才コンビのナイツがパーソナリティを担当！小さいお子さんからお年寄りまで幅広く受け入れられる、東京漫才の“今”の象徴、ナイツが満を持してTBSラジオに登場します。時事ネタを肴にした漫才さながらのよもやま話、TBSアナウンサーが東京中を走り回る中継リポート、毎週豪華なお客さんにナイツが斬り込むゲストコーナー、リスナー参加の大喜利企画…等々、東京の「今」と「驚き」をぎっちり詰め込む新型バラエティ番組です。,240,6,3
TBSラジオ,見事なお仕事,11時55分～12時00分,11:55,12:00,0,西田善太（ BRUTUS編集長）,migoto@tbs.co.jp,,,253,7,3
TBSラジオ,千葉ドリーム！もぎたてラジオ,12時30分～13時00分,12:30,13:00,0,森田健作/山本里菜（TBSアナウンサー）/秋元才加,mogiradi@tbs.co.jp,https://www.tbsradio.jp/mogiradi/,千葉県に縁のあるゲストとのお話や、旬の情報を発信する「秋元才加の千葉インフォメーション」など千葉県の魅力が詰まった30分です！,162,7,3
TBSラジオ,赤江珠緒たまむすび,13時00分～15時30分,13:00,15:30,4,赤江珠緒/カンニング竹山/山里亮太/博多大吉/土屋礼央　,tama954@tbs.co.jp,https://www.tbsradio.jp/tama954/,世の中をパ～ッと明るく！いちごを摘みながら聞いている農家のおばちゃんが、 笑って思わずいちごを落としちゃうような（笑）一日一爆笑！トーク＆バラエティー“たまむすび”。TBSラジオで毎週月～金 13時00から放送！,242,11,3
TBSラジオ,金曜たまむすび,13時00分～15時30分,13:00,15:30,5,外山惠理（TBSアナウンサー）/玉袋筋太郎,tama954@tbs.co.jp,https://www.tbsradio.jp/tama954/,世の中をパ～ッと明るく！いちごを摘みながら聞いている農家のおばちゃんが、 笑って思わずいちごを落としちゃうような（笑）一日一爆笑！トーク＆バラエティー“たまむすび”。TBSラジオで毎週月～金 13時00から放送！,242,5,3
TBSラジオ,久米宏 ラジオなんですけど,13時00分～14時55分,13:00,14:55,6,久米宏/堀井美香,kume954@tbs.co.jp,https://www.tbsradio.jp/tama954/,世の中をパ～ッと明るく！いちごを摘みながら聞いている農家のおばちゃんが、 笑って思わずいちごを落としちゃうような（笑）一日一爆笑！トーク＆バラエティー“たまむすび”。TBSラジオで毎週月～金 13時00から放送！,169,6,3
